case_number,time_reported,time_started,time_ended,location_of_occurrence,domestic_relationship,incident_type,criminal_offense,disposition,latitude,longitude,zip_code,year,month,day,hour,day_of_week,general_offense
202201641,2022-11-01 04:39:11,2022-10-31 23:24:00,2022-10-31 23:24:00,"908 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9396693,-92.3233506,65201,2022,10,31,23,Monday,DRUG 
202201641,2022-11-01 04:39:11,2022-10-31 23:24:00,2022-10-31 23:24:00,"908 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,DRUG - NARCOTIC,CLEARED BY ARREST,38.9396693,-92.3233506,65201,2022,10,31,23,Monday,DRUG 
202201640,2022-10-31 10:29:00,2022-10-30 20:00:00,2022-10-31 07:15:00,"915 RICHMOND AVE, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9401383,-92.3318488,65201,2022,10,30,20,Sunday,LARCENY 
202201639,2022-10-31 09:31:00,2022-10-30 21:00:00,2022-10-31 06:30:00,"602 S COLLEGE AVE, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,ACTIVE,38.9443609,-92.3216384,65201,2022,10,30,21,Sunday,LARCENY 
202201639,2022-10-31 09:31:00,2022-10-30 21:00:00,2022-10-31 06:30:00,"602 S COLLEGE AVE, COLUMBIA MO",NO  ,CREDIT CARD/ATM (MACHINE) FRAUD,LARCENY - THEFT FROM MOTOR VEHICLE,ACTIVE,38.9443609,-92.3216384,65201,2022,10,30,21,Sunday,LARCENY 
202201638,2022-10-31 02:02:00,2022-10-31 02:01:59,2022-10-31 02:02:00,"1499 S OLD 63, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DRUG - PARAPHERNALIA / EQUIPMENT,INACTIVE (MUPD ONLY),38.9316754,-92.3117813,65201,2022,10,31,2,Monday,DRUG 
202201638,2022-10-31 02:02:00,2022-10-31 02:01:59,2022-10-31 02:02:00,"1499 S OLD 63, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,INACTIVE (MUPD ONLY),38.9316754,-92.3117813,65201,2022,10,31,2,Monday,DRUG 
202201636,2022-10-30 04:12:35,2022-10-30 01:25:00,2022-10-30 01:25:00,"999 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9390404,-92.3237177,65201,2022,10,30,1,Sunday,LIQUOR LAW
202201635,2022-10-30 00:29:00,2022-10-30 00:29:00,2022-10-30 00:29:00,"616 HITT ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9435036,-92.3252564,65201,2022,10,30,0,Sunday,LIQUOR LAW
202201634,2022-10-29 19:37:00,2022-10-29 19:37:00,2022-10-29 19:37:00,"499 S COLLEGE AVE, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9460053,-92.3220866,65201,2022,10,29,19,Saturday,DWI
202201633,2022-10-29 14:38:00,2022-10-29 13:36:00,2022-10-29 14:38:00,"1202 ROLLINS ST, COLUMBIA MO",NO  ,PORNOGRAPHY,PORNOGRAPHY,EXCEPTIONALLY CLEARED,38.9417635,-92.3225807,65201,2022,10,29,13,Saturday,PORNOGRAPHY
202201632,2022-10-29 12:34:00,2022-10-29 10:00:00,2022-10-29 12:23:00,"2103 S PROVIDENCE RD, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9272774,-92.3411025,65203,2022,10,29,10,Saturday,LARCENY 
202201632,2022-10-29 12:34:00,2022-10-29 10:00:00,2022-10-29 12:23:00,"2103 S PROVIDENCE RD, COLUMBIA MO",NO  ,PROPERTY DAMAGE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9272774,-92.3411025,65203,2022,10,29,10,Saturday,LARCENY 
202201631,2022-10-29 00:09:00,2022-10-29 00:09:00,2022-10-29 00:09:00,"1306 ROLLINS RD, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,EXCEPTIONALLY CLEARED,38.9438831,-92.3588162,65203,2022,10,29,0,Saturday,FORGERY
202201631,2022-10-29 00:09:00,2022-10-29 00:09:00,2022-10-29 00:09:00,"1306 ROLLINS RD, COLUMBIA MO",NO  ,FORGERY,FORGERY,EXCEPTIONALLY CLEARED,38.9438831,-92.3588162,65203,2022,10,29,0,Saturday,FORGERY
202201630,2022-10-28 21:17:00,2022-10-28 21:17:00,2022-10-28 21:17:00,"851 CHAMPIONS DR, COLUMBIA MO",NO  ,SELF-INFLICTED INJ,SELF-INFLICTED INJ,CLOSED,38.9342168,-92.3287348,65201,2022,10,28,21,Friday,SELF
202201629,2022-10-29 04:22:52,2022-10-28 21:02:00,2022-10-28 21:02:00,"1 CHAMPIONS DR, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9325053,-92.3337959,65201,2022,10,28,21,Friday,LIQUOR LAW
202201628,2022-10-29 15:48:10,2022-10-28 19:15:00,2022-10-28 19:30:00,"1000 ROLLINS ST, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY),38.941494,-92.326565,65201,2022,10,28,19,Friday,LARCENY 
202201626,2022-10-28 13:41:00,2022-10-23 00:00:00,2022-10-28 10:30:00,"4968 S RANGELINE RD, COLUMBIA MO",NO  ,OTHER OFFENSE - NOT REPORTABLE,OTHER OFFENSE - NOT REPORTABLE,INACTIVE (MUPD ONLY),38.8950768,-92.2057605,65201,2022,10,23,0,Sunday,OTHER OFFENSE 
202201625,2022-10-29 15:39:08,2022-10-28 12:53:00,2022-10-28 13:04:00,"799 TIGER AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.9423682,-92.329989,65201,2022,10,28,12,Friday,LEAVING THE SCENE OF ACCIDENT
202201623,2022-10-28 09:07:00,2022-10-28 09:07:00,2022-10-28 09:07:00,"499 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9464311,-92.3255815,65201,2022,10,28,9,Friday,FORGERY
202201622,2022-10-28 05:52:00,2022-10-28 05:52:00,2022-10-28 05:52:00,"416 S SIXTH ST, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.9460703,-92.3301495,65201,2022,10,28,5,Friday,TRESPASS
202201621,2022-10-28 02:50:00,2022-10-28 02:50:00,2022-10-28 02:50:00,"1099 S PROVIDENCE RD, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST,38.9382528,-92.3342755,65201,2022,10,28,2,Friday,DRUG 
202201620,2022-10-27 17:04:00,2022-10-27 15:06:00,2022-10-27 15:15:00,"1 CHAMPIONS DR, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST,38.9325053,-92.3337959,65201,2022,10,27,15,Thursday,LARCENY 
202201620,2022-10-27 17:04:00,2022-10-27 15:06:00,2022-10-27 15:15:00,"1 CHAMPIONS DR, COLUMBIA MO",NO  ,CREDIT CARD/ATM (MACHINE) FRAUD,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST,38.9325053,-92.3337959,65201,2022,10,27,15,Thursday,LARCENY 
202201618,2022-10-27 11:48:00,2022-10-25 09:00:00,2022-10-25 09:30:00,"901 ROLLINS ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY),38.9424411,-92.3269044,65201,2022,10,25,9,Tuesday,LARCENY 
202201617,2022-10-26 00:00:00,2022-10-26 00:00:00,2022-10-26 00:00:00,"1100 ROLLINS ST, COLUMBIA MO,",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9419232,-92.3245092,,2022,10,26,0,Wednesday,PROPERTY DAMAGE
202201616,2022-10-26 22:52:00,2022-10-26 22:51:59,2022-10-26 22:52:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,ASSAULT-INTIMIDATION,ASSAULT-INTIMIDATION,CLEARED BY ARREST,38.938273,-92.3273842,65201,2022,10,26,22,Wednesday,ASSAULT
202201615,2022-10-26 21:12:00,2022-10-26 21:11:59,2022-10-26 21:12:00,"1003 TIGER AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST,38.9385566,-92.3315591,65201,2022,10,26,21,Wednesday,FORGERY
202201615,2022-10-26 21:12:00,2022-10-26 21:11:59,2022-10-26 21:12:00,"1003 TIGER AVE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,FORGERY,CLEARED BY ARREST,38.9385566,-92.3315591,65201,2022,10,26,21,Wednesday,FORGERY
202201615,2022-10-26 21:12:00,2022-10-26 21:11:59,2022-10-26 21:12:00,"1003 TIGER AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9385566,-92.3315591,65201,2022,10,26,21,Wednesday,FORGERY
202201614,2022-10-27 20:19:22,2022-10-26 16:00:00,2022-10-26 19:26:00,"800 RICHMOND AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.9424797,-92.3310023,65201,2022,10,26,16,Wednesday,LEAVING THE SCENE OF ACCIDENT
202201613,2022-10-26 17:24:00,2022-10-26 17:20:00,2022-10-26 17:24:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED,38.938381,-92.3292677,65201,2022,10,26,17,Wednesday,DRUG 
202201611,2022-10-26 09:23:00,2022-10-26 09:23:00,2022-10-26 09:23:00,"2500 OLD 63 S, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9212195,-92.3072588,65201,2022,10,26,9,Wednesday,SICK/MENTALLY ILL PERSON
202201610,2022-10-26 00:46:00,2022-10-26 00:46:00,2022-10-26 00:46:00,"503 KENTUCKY BLVD, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9398463,-92.3323459,65201,2022,10,26,0,Wednesday,FORGERY
202201610,2022-10-26 00:46:00,2022-10-26 00:46:00,2022-10-26 00:46:00,"503 KENTUCKY BLVD, COLUMBIA MO",NO  ,RESISTING ARREST BY FLEEING,FORGERY,CLEARED BY ARREST,38.9398463,-92.3323459,65201,2022,10,26,0,Wednesday,FORGERY
202201610,2022-10-26 00:46:00,2022-10-26 00:46:00,2022-10-26 00:46:00,"503 KENTUCKY BLVD, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9398463,-92.3323459,65201,2022,10,26,0,Wednesday,FORGERY
202201609,2022-10-25 23:54:00,2022-10-25 23:50:00,2022-10-25 23:51:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9407214,-92.320369,65201,2022,10,25,23,Tuesday,SICK/MENTALLY ILL PERSON
202201608,2022-10-25 22:33:00,2022-10-25 22:32:59,2022-10-25 22:33:00,"599 S SIXTH ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9445796,-92.3309771,65201,2022,10,25,22,Tuesday,FORGERY
202201606,2022-10-24 00:00:00,2022-10-22 00:00:00,2022-10-24 00:00:00,"409 CONLEY AVE, COLUMBIA MO,",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9452379,-92.3288122,,2022,10,22,0,Saturday,PROPERTY DAMAGE
202201605,2022-10-24 15:44:57,2022-10-23 15:30:00,2022-10-23 15:30:00,"915 LOCUST ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,EXCEPTIONALLY CLEARED,38.9495762,-92.3270659,65201,2022,10,23,15,Sunday,PROPERTY DAMAGE
202201604,2022-10-24 01:17:00,2022-10-24 01:15:00,2022-10-24 01:16:00,"309 HITT ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9477592,-92.3260376,65201,2022,10,24,1,Monday,DRUG 
202201603,2022-10-24 00:50:00,2022-10-24 00:45:00,2022-10-24 00:47:00,"512 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9422839,-92.3316038,65201,2022,10,24,0,Monday,LIQUOR LAW
202201602,2022-10-24 00:30:00,2022-10-24 00:30:00,2022-10-24 00:30:00,"512 ROLLINS ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9422839,-92.3316038,65201,2022,10,24,0,Monday,FORGERY
202201601,2022-10-23 22:12:06,2022-10-23 20:07:00,2022-10-23 20:05:00,"908 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST,38.9396693,-92.3233506,65201,2022,10,23,20,Sunday,DRUG 
202201600,2022-10-23 18:58:00,2022-10-22 02:47:00,2022-10-22 02:47:00,"400 NORTH HALL, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),0.168257766597449,90870318.0,65201,2022,10,22,2,Saturday,PROPERTY DAMAGE
202201599,2022-10-23 18:58:00,2022-10-23 08:00:00,2022-10-23 08:00:00,"1100 JOHNSTON HALL, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9419013,-92.3244201,65201,2022,10,23,8,Sunday,PROPERTY DAMAGE
202201598,2022-10-23 16:04:00,2022-10-23 15:15:00,2022-10-23 15:30:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,CLEARED BY ARREST,38.9407214,-92.320369,65201,2022,10,23,15,Sunday,PROPERTY DAMAGE
202201597,2022-10-23 12:08:00,2022-10-23 12:08:00,2022-10-23 12:08:00,"1089 ROLLINS ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9421887,-92.3257759,65201,2022,10,23,12,Sunday,FORGERY
202201596,2022-10-23 11:53:40,2022-10-22 22:00:00,2022-10-23 11:00:00,"601 TURNER AVE, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9436063,-92.3306936,65201,2022,10,22,22,Saturday,PROPERTY DAMAGE
202201595,2022-10-23 08:25:00,2022-10-22 00:01:00,2022-10-23 08:24:00,"625 RC16, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.951674,-92.332541,65201,2022,10,22,0,Saturday,PROPERTY DAMAGE
202201594,2022-10-23 02:23:00,2022-10-23 02:23:00,2022-10-23 02:23:00,"1720 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST,38.9420304,-92.3172802,65201,2022,10,23,2,Sunday,LIQUOR LAW
202201593,2022-10-23 01:31:00,2022-10-23 01:30:59,2022-10-23 01:31:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.941356,-92.323109,65201,2022,10,23,1,Sunday,PROPERTY DAMAGE
202201591,2022-10-23 04:32:52,2022-10-23 00:48:00,2022-10-23 00:48:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.941356,-92.323109,65201,2022,10,23,0,Sunday,LIQUOR LAW
202201589,2022-10-22 22:10:00,2022-10-22 22:10:00,2022-10-22 22:10:00,"0 TIGER AVE, COLUMBIA MO",NO  ,LIQUOR LAW,DRUG - NARCOTIC,CLEARED BY ARREST,38.9408817,-92.3302821,65201,2022,10,22,22,Saturday,DRUG 
202201589,2022-10-22 22:10:00,2022-10-22 22:10:00,2022-10-22 22:10:00,"0 TIGER AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9408817,-92.3302821,65201,2022,10,22,22,Saturday,DRUG 
202201589,2022-10-22 22:10:00,2022-10-22 22:10:00,2022-10-22 22:10:00,"0 TIGER AVE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9408817,-92.3302821,65201,2022,10,22,22,Saturday,DRUG 
202201588,2022-10-22 21:32:00,2022-10-22 21:31:59,2022-10-22 21:32:00,"999 VIRGINIA AVE, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9390404,-92.3237177,65201,2022,10,22,21,Saturday,CRASH INVESTIGATION
202201587,2022-10-22 15:54:00,2022-10-22 15:54:00,2022-10-22 15:54:00,"799 ROLLINS ST, COLUMBIA MO",NO  ,MEDICAL EMERGENCY,MEDICAL EMERGENCY,CLOSED,38.9422844,-92.3292831,65201,2022,10,22,15,Saturday,MEDICAL EMERGENCY
202201586,2022-10-22 17:47:00,2022-10-22 17:47:00,2022-10-22 17:47:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9399251,-92.3247496,65201,2022,10,22,17,Saturday,SICK/MENTALLY ILL PERSON
202201585,2022-10-22 15:19:00,2022-10-22 15:18:59,2022-10-22 15:19:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,LIQUOR LAW
202201584,2022-10-22 17:49:00,2022-10-22 17:49:00,2022-10-22 17:49:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,17,Saturday,LIQUOR LAW
202201582,2022-10-22 17:08:00,2022-10-22 17:08:00,2022-10-22 17:08:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,17,Saturday,FORGERY
202201582,2022-10-22 17:08:00,2022-10-22 17:08:00,2022-10-22 17:08:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,17,Saturday,FORGERY
202201581,2022-10-22 16:53:14,2022-10-22 16:53:13,2022-10-22 16:53:14,"502 KENTUCKY BLVD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9389926,-92.3320941,65201,2022,10,22,16,Saturday,LIQUOR LAW
202201580,2022-10-22 16:14:00,2022-10-22 16:14:00,2022-10-22 16:14:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,16,Saturday,TRESPASS
202201579,2022-10-22 16:23:00,2022-10-22 16:23:00,2022-10-22 16:23:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,16,Saturday,LIQUOR LAW
202201578,2022-10-22 15:49:00,2022-10-22 15:49:00,2022-10-22 15:49:00,"1100 MEMORIAL STADIUM, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST,0.1682577783612814,90872738.0,65201,2022,10,22,15,Saturday,LIQUOR LAW
202201577,2022-10-22 15:56:00,2022-10-22 15:56:00,2022-10-22 15:56:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,LIQUOR LAW
202201576,2022-10-22 15:37:00,2022-10-22 15:37:00,2022-10-22 15:37:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,FORGERY
202201576,2022-10-22 15:37:00,2022-10-22 15:37:00,2022-10-22 15:37:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,FORGERY
202201575,2022-10-22 15:42:00,2022-10-22 15:40:00,2022-10-22 15:40:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,LIQUOR LAW
202201574,2022-10-22 15:33:00,2022-10-22 15:33:00,2022-10-22 15:33:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,15,Saturday,LARCENY 
202201573,2022-10-22 14:57:00,2022-10-22 14:57:00,2022-10-22 14:57:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,14,Saturday,FORGERY
202201572,2022-10-22 14:00:00,2022-10-22 14:00:00,2022-10-22 14:00:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,14,Saturday,FORGERY
202201572,2022-10-22 14:00:00,2022-10-22 14:00:00,2022-10-22 14:00:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.936514,-92.3354928,65203,2022,10,22,14,Saturday,FORGERY
202201571,2022-10-22 07:07:00,2022-10-22 07:07:00,2022-10-22 07:07:00,"1007 TIGER AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9387196,-92.330946,65201,2022,10,22,7,Saturday,FORGERY
202201570,2022-10-22 05:30:00,2022-10-22 01:00:00,2022-10-22 05:00:00,"602 S COLLEGE AVE, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9443609,-92.3216384,65201,2022,10,22,1,Saturday,LARCENY 
202201569,2022-10-25 02:51:36,2022-10-22 01:30:00,2022-10-22 01:49:00,"127 S 8TH ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9498103,-92.3290572,65201,2022,10,22,1,Saturday,FORGERY
202201569,2022-10-25 02:51:36,2022-10-22 01:30:00,2022-10-22 01:49:00,"127 S 8TH ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,FORGERY,CLEARED BY ARREST,38.9498103,-92.3290572,65201,2022,10,22,1,Saturday,FORGERY
202201568,2022-10-21 18:39:00,2022-10-21 18:38:59,2022-10-21 18:39:00,"1099 S COLLEGE AVE, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9368826,-92.3223031,65201,2022,10,21,18,Friday,CRASH INVESTIGATION
202201567,2022-10-21 11:02:00,2022-10-21 11:01:59,2022-10-21 11:02:00,"805 ROLLINS ST, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9425157,-92.3279967,65201,2022,10,21,11,Friday,SICK/MENTALLY ILL PERSON
202201566,2022-10-23 08:04:07,2022-10-21 07:50:00,2022-10-21 07:56:00,"699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9354456,-92.329758,65201,2022,10,21,7,Friday,CRASH INVESTIGATION
202201565,2022-10-21 02:19:00,2022-10-21 02:19:00,2022-10-21 02:19:00,"999 S COLLEGE AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9389441,-92.3220271,65201,2022,10,21,2,Friday,DRUG 
202201564,2022-10-21 04:12:34,2022-10-21 00:13:00,2022-10-21 00:13:00,"400 KENTUCKY BLVD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9394123,-92.3332081,65201,2022,10,21,0,Friday,LIQUOR LAW
202201563,2022-10-20 23:55:55,2022-10-20 23:50:00,2022-10-20 23:53:00,"309 HITT ST, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9477592,-92.3260376,65201,2022,10,20,23,Thursday,SICK/MENTALLY ILL PERSON
202201562,2022-10-20 23:12:00,2022-10-20 23:11:59,2022-10-20 23:12:00,"299 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9477696,-92.3260556,65201,2022,10,20,23,Thursday,FORGERY
202201562,2022-10-20 23:12:00,2022-10-20 23:11:59,2022-10-20 23:12:00,"299 HITT ST, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9477696,-92.3260556,65201,2022,10,20,23,Thursday,FORGERY
202201561,2022-10-20 17:16:00,2022-10-20 17:15:59,2022-10-20 17:16:00,"901 HITT ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9403866,-92.3259,65201,2022,10,20,17,Thursday,TRAFFIC OFFENSE
202201560,2022-10-20 17:53:30,2022-10-20 17:53:29,2022-10-20 17:53:30,"1 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED,38.938273,-92.3273842,65201,2022,10,20,17,Thursday,DRUG 
202201559,2022-10-20 17:04:12,2022-10-18 20:30:00,2022-10-19 08:00:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.9399251,-92.3247496,65201,2022,10,18,20,Tuesday,LEAVING THE SCENE OF ACCIDENT
202201558,2022-10-20 17:17:36,2022-10-20 17:17:35,2022-10-20 17:17:36,"699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9354456,-92.329758,65201,2022,10,20,17,Thursday,CRASH INVESTIGATION
202201557,2022-10-20 07:45:00,2022-10-20 07:44:59,2022-10-20 07:45:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9330869,-92.3154177,65201,2022,10,20,7,Thursday,CRASH INVESTIGATION
